1.5,        45, -45, -45,       60, 60, 38,         0, 20
0.7,        45, -45, -45,       60, 80, 34,         0, 20
0.7,        45, -45, -45,       60, 60, 38,         0, 20
0.7,        45, -45, -45,       60, 80, 34,         0, 20
1.5,        45, -45, -45,       -45, 45, 45,        0, 20
