0.4,57,-75,-24,57,75,24,0,10
0.4,57,-75,-24,57,75,24,0,-10
0.4,57,-75,-24,57,75,24,0,10
0.4,57,-75,-24,57,75,24,0,-10
0.4,57,-75,-24,57,75,24,0,10
0.7,45,-45,-45,45,45,45,0,10
