0.9,-20,-45,-45,-20,45,45,0,25
0.3,-20,-85,-75,-20,85,75,0,25
0.3,-20,-45,-45,-20,45,45,0,25
0.3,-20,-85,-75,-20,85,75,0,25
0.3,-20,-45,-45,-20,45,45,0,25
0.3,-20,-85,-75,-20,85,75,0,25
0.3,-20,-45,-45,-20,45,45,0,25
0.9,45,-45,-45,45,45,45,0,25
